work_id,state,district,loksabha_constituency,mp_name,implementing_agency_name,agency_id,work_name,work_description,status,date,amount_inr
WS/PU76/2017/03913,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,Repair of internal road at Behind Police Station - Stage II,Repair of internal road at Behind Police Station - Stage II,Financial Sanction Approved,2017-11-08,365794.0
WS/PU76/2017/03914,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,"Repair and upgradation of health sub-centre, Behind Fire Station","Repair and upgradation of health sub-centre, Behind Fire Station",Financial Sanction Approved,2017-11-25,323819.21
WS/PU76/2017/03915,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,Construction of open-air gymnasium at Vivekananda Enclave - Additional Works,Construction of open-air gymnasium at Vivekananda Enclave - Additional Works,Financial Sanction Approved,2017-11-10,458734.95
WS/PU76/2018/03916,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,"Fencing and gate installation, Ward 2 - Phase 1","Fencing and gate installation, Ward 2 - Phase 1",New Recommendation,2018-01-25,1098797.92
WS/PU76/2018/03917,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,"Installation of transformer and electric poles, Ward 2","Installation of transformer and electric poles, Ward 2",Financial Sanction Approved,2018-01-14,356077.93
WS/PU76/2018/03918,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,Construction of children's park at Behind Fire Station - Stage II,Construction of children's park at Behind Fire Station - Stage II under MPLADS,Work in Progress,2018-02-12,517874.89
WS/PU76/2018/03919,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,Electrification of internal streets in Vivekananda Enclave,Electrification of internal streets in Vivekananda Enclave,New Recommendation,2018-02-15,1161721.83
WS/PU76/2018/03920,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,Repair of irrigation channel near Behind Police Station - Phase 1,Repair of irrigation channel near Behind Police Station - Phase 1,Financial Sanction Approved,2018-04-15,1816872.39
WS/PU76/2018/03921,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,Construction of anganwadi centre at Vivekananda Enclave - Additional Works,Construction of anganwadi centre at Vivekananda Enclave - Additional Works,New Recommendation,2018-09-09,756669.31
WS/PU76/2018/03922,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,Construction of Durga Nagar community hall - Additional Works,Construction of Durga Nagar community hall - Additional Works,Financial Sanction Approved,2018-09-03,621662.09
WS/PU76/2018/03923,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,Construction of drinking water tank in Behind Police Station,Construction of drinking water tank in Behind Police Station,Work in Progress,2018-10-10,604244.53
WS/PU76/2018/03924,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,"Construction of ramp for divyang accessibility, Ward 18 - Package 2","Construction of ramp for divyang accessibility, Ward 18 - Package 2",Work in Progress,2018-10-15,1449767.48
WS/PU76/2018/03925,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,Construction of RCC road from Vivekananda Enclave - Phase 2,Construction of RCC road from Vivekananda Enclave - Phase 2 under MPLADS,New Recommendation,2018-11-13,1906278.36
WS/PU76/2019/03926,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,"Renovation of old age home, Ward 2","Renovation of old age home, Ward 2",Financial Sanction Approved,2019-01-20,1317701.29
WS/PU76/2019/03927,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,Construction of bus shelter at Vivekananda Enclave - Stage II,Construction of bus shelter at Vivekananda Enclave - Stage II,Financial Sanction Approved,2019-02-14,504098.7
WS/PU76/2019/03928,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,"Construction of culvert on approach road, Behind Police Station","Construction of culvert on approach road, Behind Police Station",Financial Sanction Approved,2019-02-09,453061.08
WS/PU76/2019/03929,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,Construction of check dam near Behind Police Station - Phase 2,Construction of check dam near Behind Police Station - Phase 2,Financial Sanction Approved,2019-02-04,950913.22
WS/PU76/2019/03930,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,Installation of solar street lights in Behind Police Station,Installation of solar street lights in Behind Police Station under MPLADS,Financial Sanction Approved,2019-03-27,625167.21
WS/PU76/2019/03931,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,"Construction of culvert on approach road, Rajiv Colony","Construction of culvert on approach road, Rajiv Colony under MPLADS",Financial Sanction Approved,2019-03-21,780937.78
WS/PU76/2019/03932,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,"Repair and upgradation of health sub-centre, Behind Police Station","Repair and upgradation of health sub-centre, Behind Police Station",Work in Progress,2019-03-05,424619.65
WS/PU76/2019/03933,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,"Construction of compound wall for panchayat land, Rajiv Colony - Phase 1","Construction of compound wall for panchayat land, Rajiv Colony - Phase 1",New Recommendation,2019-04-09,1914223.71
WS/PU76/2019/03934,Punjab,Sahibzada Ajit Singh Nagar,Anandpur Sahib,Shri Prem Singh Chandumajra,Anandpur Sahib Nagar Panchayat,agy_0083,Construction of drinking water tank in Behind Fire Station,Construction of drinking water tank in Behind Fire Station,Financial Sanction Approved,2019-05-13,673063.29
WS/PU77/2015/03935,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Renovation of primary school building, Opposite Fire Station - Package 2","Renovation of primary school building, Opposite Fire Station - Package 2",Work in Progress,2015-08-14,324405.01
WS/PU77/2015/03936,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Construction of vendor market shed, Opposite Railway Crossing","Construction of vendor market shed, Opposite Railway Crossing",Financial Sanction Approved,2015-08-15,568666.41
WS/PU77/2015/03937,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Electrification of internal streets in Ward 1,Electrification of internal streets in Ward 1,Work in Progress,2015-09-15,1002493.45
WS/PU77/2015/03938,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Construction of retaining wall near Subhash Chowk,Construction of retaining wall near Subhash Chowk under MPLADS,Work in Progress,2015-10-11,664807.68
WS/PU77/2015/03939,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Construction of library-cum-reading room, Subhash Chowk - Phase 1","Construction of library-cum-reading room, Subhash Chowk - Phase 1 under MPLADS",Work in Progress,2015-10-12,484258.69
WS/PU77/2015/03940,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Renovation of panchayat office building, Opposite Fire Station","Renovation of panchayat office building, Opposite Fire Station",Financial Sanction Approved,2015-10-24,517132.02
WS/PU77/2015/03941,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Construction of RCC road from Krishna Puram - Phase 2,Construction of RCC road from Krishna Puram - Phase 2,Work in Progress,2015-11-13,572079.66
WS/PU77/2015/03942,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Construction of open-air gymnasium at Subhash Chowk,Construction of open-air gymnasium at Subhash Chowk under MPLADS,Financial Sanction Approved,2015-11-12,615046.5
WS/PU77/2016/03943,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Repair of playground and sports facility, Opposite Fire Station","Repair of playground and sports facility, Opposite Fire Station",New Recommendation,2016-01-04,536855.43
WS/PU77/2016/03944,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Construction of vendor market shed, Opposite Railway Crossing","Construction of vendor market shed, Opposite Railway Crossing under MPLADS",Financial Sanction Approved,2016-01-04,428870.03
WS/PU77/2016/03945,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Electrification of internal streets in Opposite Fire Station - Stage II,Electrification of internal streets in Opposite Fire Station - Stage II under MPLADS,Work in Progress,2016-07-05,471993.84
WS/PU77/2016/03946,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Installation of tube well near Subhash Chowk,Installation of tube well near Subhash Chowk under MPLADS,Work in Progress,2016-07-10,552131.96
WS/PU77/2016/03947,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Construction of retaining wall near Nehru Nivas - Package 2,Construction of retaining wall near Nehru Nivas - Package 2 under MPLADS,Financial Sanction Approved,2016-07-19,336361.24
WS/PU77/2016/03948,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Repair and upgradation of health sub-centre, Opposite Fire Station - Additional Works","Repair and upgradation of health sub-centre, Opposite Fire Station - Additional Works",Work in Progress,2016-10-24,1823791.92
WS/PU77/2017/03949,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Construction of ambulance shed at Nehru Nivas - Phase 2,Construction of ambulance shed at Nehru Nivas - Phase 2 under MPLADS,Financial Sanction Approved,2017-02-09,432074.17
WS/PU77/2017/03950,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Electrification of internal streets in Ward 2,Electrification of internal streets in Ward 2,Financial Sanction Approved,2017-02-27,409785.65
WS/PU77/2017/03951,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Repair of internal road at Opposite Government Hospital - Phase 2,Repair of internal road at Opposite Government Hospital - Phase 2,Financial Sanction Approved,2017-03-26,391622.57
WS/PU77/2017/03952,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Repair of playground and sports facility, Nehru Nivas","Repair of playground and sports facility, Nehru Nivas under MPLADS",Financial Sanction Approved,2017-03-22,783657.1
WS/PU77/2017/03953,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Widening of approach road to Gandhi Chowk - Phase 1,Widening of approach road to Gandhi Chowk - Phase 1,Financial Sanction Approved,2017-03-15,544443.93
WS/PU77/2017/03954,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Construction of ramp for divyang accessibility, Subhash Chowk - Stage II","Construction of ramp for divyang accessibility, Subhash Chowk - Stage II",New Recommendation,2017-07-08,913893.09
WS/PU77/2017/03955,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Installation of RO water purification plant, Subhash Chowk - Phase 2","Installation of RO water purification plant, Subhash Chowk - Phase 2 under MPLADS",New Recommendation,2017-07-26,844901.86
WS/PU77/2017/03956,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Construction of crematorium shed at Nehru Nivas,Construction of crematorium shed at Nehru Nivas,New Recommendation,2017-09-04,387676.47
WS/PU77/2017/03957,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Installation of tube well near Ward 1,Installation of tube well near Ward 1,Financial Sanction Approved,2017-09-14,604522.65
WS/PU77/2017/03958,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Construction of compound wall for panchayat land, Ward 1 - Phase 1","Construction of compound wall for panchayat land, Ward 1 - Phase 1 under MPLADS",Financial Sanction Approved,2017-10-18,638625.34
WS/PU77/2017/03959,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Construction of compound wall for panchayat land, Opposite Fire Station","Construction of compound wall for panchayat land, Opposite Fire Station under MPLADS",Work in Progress,2017-10-25,582635.71
WS/PU77/2017/03960,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Installation of RO water purification plant, Ward 1","Installation of RO water purification plant, Ward 1 under MPLADS",Financial Sanction Approved,2017-11-04,498164.38
WS/PU77/2017/03961,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Installation of RO water purification plant, Opposite Railway Crossing","Installation of RO water purification plant, Opposite Railway Crossing",Financial Sanction Approved,2017-11-15,555215.57
WS/PU77/2018/03962,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Construction of boundary wall for government school, Krishna Puram - Stage II","Construction of boundary wall for government school, Krishna Puram - Stage II under MPLADS",New Recommendation,2018-06-08,304729.03
WS/PU77/2018/03963,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Repair of irrigation channel near Nehru Nivas - Phase 1,Repair of irrigation channel near Nehru Nivas - Phase 1,Financial Sanction Approved,2018-06-03,514503.55
WS/PU77/2018/03964,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Repair of irrigation channel near Durga Nagar - Phase 2,Repair of irrigation channel near Durga Nagar - Phase 2 under MPLADS,Financial Sanction Approved,2018-06-15,839294.84
WS/PU77/2018/03965,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Construction of retaining wall near Ward 2,Construction of retaining wall near Ward 2 under MPLADS,Financial Sanction Approved,2018-10-11,2897581.79
WS/PU77/2018/03966,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Repair of playground and sports facility, Gandhi Chowk - Package 2","Repair of playground and sports facility, Gandhi Chowk - Package 2 under MPLADS",Financial Sanction Approved,2018-11-21,443878.11
WS/PU77/2018/03967,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Construction of crematorium shed at Ward 2 - Stage II,Construction of crematorium shed at Ward 2 - Stage II under MPLADS,New Recommendation,2018-11-16,471776.37
WS/PU77/2018/03968,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Construction of RCC road from Opposite Government Hospital - Additional Works,Construction of RCC road from Opposite Government Hospital - Additional Works under MPLADS,Financial Sanction Approved,2018-11-24,503200.16
WS/PU77/2018/03969,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Renovation of veterinary dispensary, Krishna Puram","Renovation of veterinary dispensary, Krishna Puram",Financial Sanction Approved,2018-12-07,327152.23
WS/PU77/2018/03970,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Installation of tube well near Krishna Puram - Phase 2,Installation of tube well near Krishna Puram - Phase 2,Financial Sanction Approved,2018-12-18,357825.56
WS/PU77/2018/03971,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,"Construction of library-cum-reading room, Opposite Fire Station","Construction of library-cum-reading room, Opposite Fire Station",Financial Sanction Approved,2018-12-27,304215.25
WS/PU77/2019/03972,Punjab,Jalandhar,Jalandhar(Sc),Shri Santokh Singh Chaudhary,Jalandhar Municipal Corporation,agy_0078,Widening of approach road to Ward 2 - Package 2,Widening of approach road to Ward 2 - Package 2 under MPLADS,New Recommendation,2019-02-17,2562535.22
